"content","time"
"说到小女孩我就想起了。。。西游记，下半年中美合拍的西游记希望大家多多支持，文体两开花儿。
 https://imgsa.baidu.com/forum/w%3D580/sign=43f88b4bbf119313c743ffb855390c10/58082550f819861826c1aa0d47ed2e738ad4e64e.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=310b553ee450352ab16125006341fb1a/5212df91f603738da28f56abbe1bb051f919ec03.jpg","6/1/2019 19:02:00"
"开发
 https://imgsa.baidu.com/forum/w%3D580/sign=8db3aa0d47ed2e73fce98624b700a16d/aa27020b304e251f2e03a171aa86c9177e3e535c.jpg","6/1/2019 19:04:00"
"求大佬P图 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon66.png 
 https://imgsa.baidu.com/forum/w%3D580/sign=820411960a082838680ddc1c8898a964/8c1a5c3c70cf3bc73a467765dc00baa1cc112a8e.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=435f3720a4014c08193b28ad3a7a025b/13cf4401baa1cd11d8f0c8a9b412c8fcc2ce2d8e.jpg","6/1/2019 20:23:00"
"自己用手机做的感觉和理想形态差好多
 https://imgsa.baidu.com/forum/w%3D580/sign=ff16c3faf6f2b211e42e8546fa816511/d201261ab051f8196936a6c3d7b44aed2e73e73a.jpg","6/1/2019 20:24:00"
"有哪位大佬可以做成和这个类似的吗，做完了我替你谢罪
 https://imgsa.baidu.com/forum/w%3D580/sign=a1d35eb0bede9c82a665f9875c8080d2/00eb8f4d510fd9f9e4a1efe0282dd42a2934a49e.jpg","6/1/2019 20:26:00"
"最近看了些资料对六学的兴趣越来越浓厚了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png","6/1/2019 20:27:00"
"来人呀 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png 
 https://imgsa.baidu.com/forum/w%3D580/sign=5f915f3968380cd7e61ea2e59146ad14/dd694fb54aed2e73643b26a58a01a18b86d6fa7b.jpg","6/1/2019 20:45:00"
"我就说了一句，这次演出现场有小朋友吗 直接封了 越是洗地 我们对于6的恶行越是痛恨 西游记就是猴子的天下还有王法吗 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 
 https://imgsa.baidu.com/forum/w%3D580/sign=e62f12424e166d223877159c76210945/b97545170924ab1824ff74be38fae6cd7a890b67.jpg","6/1/2019 21:17:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 
 https://imgsa.baidu.com/forum/w%3D580/sign=abdefdd939a85edffa8cfe2b795609d8/3cd9eeca0a46f21fa9e6cadafb246b600d33ae7a.jpg","6/1/2019 21:20:00"
"有没有六学博士来秀一把！","6/1/2019 21:38:00"
"这情形 应该有老华侨 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","6/1/2019 21:39:00"
"小朋友熊孩子是无处不在的！ 本质就是个圈钱的六🐵","6/1/2019 21:40:00"
"我就问你 你会不会小朋友召唤术！ 哪里都有小朋友","6/1/2019 21:40:00"
"人的最高境界原来是人猴不分！就是不知道是人成了猴子 还是猴子成了人！ 那毛爷爷上的大脑袋就像蟠桃园里面的蟠桃！","6/1/2019 21:43:00"
"culture and sport will be flowers","6/1/2019 22:42:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=1f166db646fbfbeddc59367748f1f78e/c6e675ff9925bc3119d9fd1153df8db1ca13704c.jpg","6/1/2019 23:21:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=ac654408c61349547e1ee86c664f92dd/190c2b086b63f62499dac58a8a44ebf81b4ca34e.jpg","6/1/2019 23:22:00"
"脏金來 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","6/1/2019 23:53:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=4f3c60a0e6c4b7453494b71efffd1e78/e2304855564e9258946060679182d158cdbf4efc.jpg","6/1/2019 23:59:00"
"什么 你说你六学比我好 上来我们试试 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon91.png","6/1/2019 23:59:00"
"所以如果六承恩老师上了马屁额。。吐槽大会，会怎么样呢 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png","7/1/2019 00:03:00"
"那可能要分两期了，一期讲不完的 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","7/1/2019 08:29:00"
"厉害了，我的六粉 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon67.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 
 https://imgsa.baidu.com/forum/w%3D580/sign=19e94f7d923df8dca63d8f99fd1072bf/5b6d5f8165380cd7f805e367ac44ad3459828132.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=8a25e6ffdb88d43ff0a991fa4d1fd2aa/20fce3084b36acaf58fbd77671d98d1001e99c32.jpg","7/1/2019 09:45:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=143dbdbb2c3fb80e0cd161df06d32ffb/e91beef50ad162d9e707d3961cdfa9ec8b13cd60.jpg","7/1/2019 10:35:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=56b3b6f65c0fd9f9a0175561152cd42b/a0e86eecab64034fc5bb5b8ca2c379310b551ddf.jpg","7/1/2019 12:34:00"
"还好 我被关了十天 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon93.png","7/1/2019 16:29:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=6d822a7076cb0a4685228b315b62f63e/e437d7a6d933c895b03250f1dc1373f083020085.jpg","7/1/2019 16:39:00"
"给钱他就上！ 他的本质就是利用猴王情怀来圈钱！ 说到圈钱我就想起了他利用中美合作的。。。","7/1/2019 17:53:00"
"你们去人家吧里骂人还好意思说 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 不过六小龄童吧里大部分都是六学家潜伏在里面。","7/1/2019 20:01:00"
"说了一点真话就被关小黑屋了，6现在害怕了 现在知道公关了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","7/1/2019 22:37:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=4685edba4790f60304b09c4f0913b370/27acf980800a19d87039e58e3efa828ba61e461c.jpg","7/1/2019 23:13:00"
"你好六呀 https://imgsa.baidu.com/forum/w%3D580/sign=3fdac5989adda144da096cba82b6d009/c5601ed5b31c87019286d36d2a7f9e2f0708ff1a.jpg","7/1/2019 23:15:00"
"你好六 https://imgsa.baidu.com/forum/w%3D580/sign=6455f9f0dc1373f0f53f6f97940e4b8b/5f9c195594eef01f8f3f794eedfe9925bc317d23.jpg","7/1/2019 23:16:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=e1000cba4790f60304b09c4f0913b370/27acf980800a19d8d7bc048e3efa828ba71e4697.jpg","8/1/2019 11:44:00"
"长帅了 妥妥的🐵","8/1/2019 17:12:00"
"这个6","8/1/2019 17:13:00"
"问大家 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","8/1/2019 17:14:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=77956adadd160924dc25a213e406359b/c43d2c399b504fc2140abd89e8dde71191ef6dfe.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=dfd1aae4dc09b3deebbfe460fcbe6cd3/6c577ef91a4c510f5066ef966d59252dd52aa5b5.jpg","8/1/2019 19:35:00"
"没想到你也是一个六学家 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","8/1/2019 20:10:00"
"你说你六学比我好 你上来咱俩试试 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon67.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon67.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon67.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon91.png","8/1/2019 20:27:00"
"【六小龄童】对不起!我们错了!_哔哩哔哩 (゜-゜)つロ 干杯~-bilibili
 https://imgsa.baidu.com/forum/w%3D580/sign=0243c733adec08fa260013af69ef3d4d/e5e78ed4ad6eddc4a49ad77734dbb6fd536633d6.jpg","8/1/2019 21:15:00"
"哈哈哈哈哈哈","9/1/2019 01:39:00"
"下半年","9/1/2019 01:57:00"
"中美合资","9/1/2019 06:25:00"
"你会觉得这视频怎么老是回播","9/1/2019 10:04:00"
"我一种以为彰化是一个地方，不成想，章话，是一种学问！","9/1/2019 10:06:00"
"还不如这个有节目效果 https://imgsa.baidu.com/forum/w%3D580/sign=693c2b98b599a9013b355b3e2d940a58/742e6dddd100baa1bb1db0374a10b912c8fc2e1a.jpg","9/1/2019 10:10:00"
"81-72＝9，可以得出，章六莱有九难是过不去的了。","9/1/2019 10:22:00"
,"9/1/2019 10:56:00"
"【顾望金莱】←←这四个字真恶心！！！
前方高能警告！！！！！！！！！！！！
〔疵毛炸鬼〕→日漫七龙珠里面的孙悟空跟六老师有什么关系，到现在没有明白！
〔国际影星〕→好生不要脸，国际影星哪个像您这样的饿死鬼。
〔谢罪系列〕→您演您的孙悟空，别人演别人的孙悟空，关您什么事？为什么要谢罪？
〔人妖不分〕→您说西游记里谁是人？谁是妖？谁跟谁不分？孙悟空是人？还是您？？？
〔野生猴子〕→为了衬托您的猴子演技。蹩足的谎言！您怕是不知道物极必反！
〔杨洁导演〕→没有杨洁导演就没有中国的西游记，跟没有您六老师的存在。
〔西游文化〕→请六老师宏观的告诉我，到底什么样的文化叫做西游文化？
〔猴戏世家〕→您如果硬把西游记理解为猴戏的话我无话可说了！您的**粉一样！
 您的人生观、价值观、道德观、已经开始脱离了轨迹，您家的猴戏绑着着四大名著之一的西游记也已经经不起什么气候了！西游记不是猴戏！！！作者不姓章！！！您并没有权利去评判谁！！！好好的真诚待人，这样您将来走了，也能有个好形象！否则适得其反不好说。明眼人都知道。您口口声声的西游文化其实就是您家的猴文化！不是吗？刘老师？？","9/1/2019 11:37:00"
"我被六小龄童吧给禁言了。。。。不开心","9/1/2019 11:38:00"
"俺也一样，，被封了","9/1/2019 11:43:00"
"俺也一样","9/1/2019 11:45:00"
"两开花两开花","9/1/2019 15:35:00"
"你一提到王法，我就想起了车迟国毫无王法，下半年，合拍，开花，关注","9/1/2019 16:33:00"
"你这去人家猴子窝里骂人家猴王不是等着被搞吗之前有个老哥在6吧里放了个六学的传送门都被封了","9/1/2019 16:36:00"
"恭喜六老师获得微博文化传播大师 https://imgsa.baidu.com/forum/w%3D580/sign=46dd79f50423dd542173a760e108b3df/807063256b600c330a8adb59174c510fd8f9a141.jpg https://imgsa.baidu.com/forum/w%3D580/sign=c79a3982d054564ee565e43183df9cde/1d37fe610c33874465362aed5c0fd9f9d62aa041.jpg","9/1/2019 17:19:00"
"傻碧东西🐶","9/1/2019 18:02:00"
"什么情况
 https://imgsa.baidu.com/forum/w%3D580/sign=a433746280b1cb133e693c1bed5556da/e155671ebe096b6366bf41dd01338744eaf8acaa.jpg","9/1/2019 18:09:00"
"六学比我
 https://imgsa.baidu.com/forum/w%3D580/sign=33599441cecec3fd8b3ea77de689d4b6/59a445a30cf431ad41a42ab44636acaf2fdd98da.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=b620efa4e6c4b7453494b71efffd1e78/e2304855564e92586d7cef639182d158cdbf4e8c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=603c65afbe1bb0518f24b320067bda77/5a26a6fb828ba61e6198a1a24c34970a314e59da.jpg","9/1/2019 21:27:00"
"两开花 就完事了","10/1/2019 00:13:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=b085865a3bd12f2ece05ae687fc3d5ff/19c0c22d11dfa9ec417ab19a6fd0f703908fc1f9.jpg","10/1/2019 06:11:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=ed7655bcac8b87d65042ab1737092860/3adb3287c9177f3e39631b807dcf3bc79e3d56f9.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=ff86b09a6fd0f703e6b295d438fb5148/4fd1e81fd21b0ef46e407ed3d0c451da80cb3eac.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e81a735105fa513d51aa6cd60d6c554c/f0c6386fddc451daf85eea66bbfd5266d11632ac.jpg","10/1/2019 06:11:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=b841429e9adda144da096cba82b6d009/c5601ed5b31c8701151d546b2a7f9e2f0608ffae.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=f9de1b5718ce36d3a20483380af23a24/5c56d6a88226cffcbc7c583fb4014a90f703eafb.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=b1a5e46ed839b6004dce0fbfd9513526/69355afd1e178a821d6a982dfb03738da877e8fb.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e014610adda20cf44690fed746084b0c/6cc5b27e9e2f070891aecc8de424b899a801f2ae.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=6b34df493cadcbef01347e0e9cae2e0e/753c920928381f3052b26b24a4014c086f06f0ae.jpg","10/1/2019 06:13:00"
"想当初侯耀华也没这么火吧？","10/1/2019 12:57:00"
,"10/1/2019 14:45:00"
"我这成绩很难开花，六学牛逼","10/1/2019 16:29:00"
"一个人没有名气是可怕的，有了名气不去宣传是可悲的，名气大了不去圈钱谈什么德艺双馨是可耻的。","10/1/2019 16:44:00"
"楼主要被删帖喽","10/1/2019 16:47:00"
"又一个谢罪的，六学家不玩大圣轮回，玩这个？游玩不分，是非颠倒。","10/1/2019 16:47:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=d1f1b539e450352ab16125006342fb1a/5212df91f603738d4275b6acbe1bb051f819ec13.jpg","10/1/2019 16:55:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=de13bfaabc3533faf5b6932698d2fdca/c327a19a033b5bb50e21165a3bd3d539b700bcb1.jpg","10/1/2019 21:35:00"
"吓的我西班牙和葡萄牙都掉了，就剩一颗姜子牙，还流了一身成吉思汗，我用吕布擦了下，顺便削了个马可波罗吃，看了下天上的赵云，翻过大乔小乔，登上盾山看着异星，用狂铁造的8848程咬金手机，默默发了一条韩信!","11/1/2019 00:32:00"
"美猴网不当吧主了？","11/1/2019 08:55:00"
"央西吧看到的。。有人为郭母🐶洗白
 https://imgsa.baidu.com/forum/w%3D580/sign=45321ea04c34970a47731027a5c8d1c0/ddc04038b6003af3d7660aef382ac65c1138b673.jpg","11/1/2019 11:59:00"
"我愣是看成了传播大便","11/1/2019 16:47:00"
"这样可以吗？","11/1/2019 17:37:00"
"章口闭口","11/1/2019 18:17:00"
"红衣男孩章承恩！","11/1/2019 20:15:00"
"呱","11/1/2019 20:20:00"
"填空第一题不会，其它的都会","12/1/2019 00:09:00"
"说的真好，是原创吗？","12/1/2019 00:12:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=c02f981e80b1cb133e693c1bed5556da/e155671ebe096b6302a3ada101338744eaf8ac9b.jpg","12/1/2019 12:48:00"
"孙悟空是不是英雄人物，应不应该去歌颂学习","12/1/2019 13:09:00"
"第二十一回《护法设庄留大圣，须弥灵吉定风魔》：“身躯猥鄙，面容羸瘦，不满四尺。”
第三十六回《心猿正处诸缘伏，劈破旁门见月明》：“七高八低孤拐脸，两只黄眼睛，一个磕额头，獠牙往外生，就像属螃蟹的，肉在里面，骨在外面。”
第五十一回《心猿空用千般计，水火无功难炼魔》：“那妖魔笑道：‘这猴儿强勉缠帐！我倒使枪，他却使拳。那般一个拳头，只好有个核桃儿大小，怎么称得个锤子起也？’
第五十八回《二心搅乱大乾坤，一体难修真寂灭》：“黄发紧箍，金睛火眼；身穿也是棉布直裰，腰系虎皮裙；手中也拿一条金箍铁棒，足下也踏一双麂皮靴；也是这等毛脸雷公嘴，朔腮别土星，査耳额颅阔，獠牙向外生。”","12/1/2019 13:10:00"
"只见行者提着两个孩子，站在那高崖之上，意欲往下掼。”最后，在孙悟空的授意下，被猪八戒沙和尚摔死了。

八戒沙僧拿着孩子，往宝象国皇宫白玉阶前一掼，可怜都掼做个肉饼相似，鲜血迸流，骨骸粉碎。","12/1/2019 13:12:00"
"这老道士不要沙僧驮。却要行者驮，沙僧笑道：“这个没眼色的老道!我驮着不好，颠倒要他驮。他若看不见师父时，三尖石上，把筋都掼断了你的哩!”可见在沙僧眼里，孙悟空掼杀人是天经地义的常事","12/1/2019 13:13:00"
"行者驮了，口中笑道：“我师父又非是等闲之辈，是你吃的!你要吃他，也须是分多一半与老孙是。”","12/1/2019 13:13:00"
"孙悟空心中埋怨道：“师父偌大年纪，再不晓得事体。这等远路，就是空身子也还嫌手重，恨不得捽了，却又教我驮着这个妖怪!莫说他是妖怪，就是好人，这么大年纪，也死得着了，掼杀他罢，驮他怎的?”","12/1/2019 13:14:00"
"红孩儿变成一个小孩，要孙悟空驮。分明一个只有三四斤重的小孩，孙悟空依然说“空身也难走，却教老孙驮人。这厮莫说他是妖怪，就是好人，他没了父母，不知将他驮与何人，倒不如掼杀他罢","12/1/2019 13:15:00"
"被红孩儿知觉，使了解尸法，猴王发怒，抓过他来，往那路旁边赖石头上滑辣的一掼，将尸骸掼得象个肉饼一般，还恐他又无礼，索性将四肢扯下，丢在路两边，俱粉碎了。","12/1/2019 13:16:00"
"西游记》原著中，孙悟空生性残忍，沙僧对此有着清醒的认识，所以，看到猪八戒捉弄孙悟空，沙僧说“这呆子是死了！你怎么就敢捉弄他！”","12/1/2019 13:18:00"
"监斩官又检查了一遍，说道：“死是死了，只是日期犯凶，小和尚来显魂哩。”行者闻言大怒，跳出锅来，揩了油腻，穿上衣服，掣出棒，挝过监斩官，着头一下打做了肉团。","12/1/2019 13:20:00"
"古代神话人物那么多，非要吹捧孙猴子？孙悟空充其量就是一枭雄","12/1/2019 13:30:00"
"女娲补天，造人，是英雄不
后羿射日造福人类，是英雄不
夸父精神值得歌颂不，不屈不挠
愚公，钟馗，也比猴子值得歌颂啊","12/1/2019 13:34:00"
"正解","12/1/2019 16:08:00"
"中国30多年最具影响力电视演员
美猴王的扮演者六小龄童老先生
合计36年如传奇一般的演艺生涯
拍戏这么久现在也被年轻人抹黑
文化人说话都注意点吧!
体谅一下六老师不行吗?
两次三次就已经够了吧?
开始到现在都黑个不停!
花时间黑人难道有意思?
 https://imgsa.baidu.com/forum/w%3D580/sign=8b152fe8cb5c1038247ececa8210931c/1d10e68ca9773912d15eaa93f5198618377ae2d9.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=fcd66a4fa4773912c4268569c81b8675/f2cb293fb13533fa885ebfdca5d3fd1f40345b68.jpg","12/1/2019 16:47:00"
"腾讯新闻之又见六老师
 https://imgsa.baidu.com/forum/w%3D580/sign=a4e82f16be1c8701d6b6b2ee177e9e6e/ce0c00cbd1c8a786438cdbfc6a09c93d71cf50b7.jpg","12/1/2019 22:41:00"
"刺毛炸鬼的什么东西","12/1/2019 22:45:00"
"我知道六学家就在你们当中
要明白六小龄童老师真善美
向着艺术的极致的创新融合
全部发挥章老师的灵感节拍
国家若有六小龄童传文创文
人人都领会西游文化共同体
民族创造文化的重量为十两
谢绝六学家的精神污染花开
罪行犯下将会枯萎精神之花
不能因为六学家的日益增多
要放弃我们守护老师的许多
打击六学家是我们最后一关
我要为章老师压上全部赌注","12/1/2019 23:19:00"
"我佛了","13/1/2019 00:20:00"
"我肯定及格","13/1/2019 01:22:00"
"因为猴子真的是猴子，他是世界观里，猴子＝人，而人在他眼里与猪狗无异","13/1/2019 11:05:00"
"不过有些地方断章取义了","13/1/2019 11:05:00"
"我又看了一遍……算了","13/1/2019 11:08:00"
"别把六的矛盾转移到猴子身上","13/1/2019 11:09:00"
"在武则天顶层，我收起背上的后羿，从孙悟空上下来，降落到盾山上面的艾琳里，发现了一个太乙真人。我给太乙真人上了两柱孙尚香，然后用他座下的电饭煲煮了一锅庄周，并用鲁班七号蔡文姬给楼上发了一条李信","13/1/2019 11:21:00"
"第14道选择题是错的 六老师有十张身份证，六金灵童，六章'灵童，章承恩，六小承恩，六铁承恩，六小金来，章开花，花铁杆，孙金莱，六小悟空，","13/1/2019 12:12:00"
"其实塑造一个好的美猴王形象也没什么可说的，就怕有些人过度消费孙悟空，甚至将自己当成孙悟空，还不许有一点反驳，只接受荣誉不接受诋毁，才是有罪的。","13/1/2019 13:36:00"
"那一年那一身红衣，直接秀到了维密","13/1/2019 13:43:00"
"一个人没有钱是可怕的，有了钱不去合拍是可悲的，有了合拍不在今年下半年就是可耻的。","13/1/2019 13:49:00"
"六学万岁","13/1/2019 13:49:00"
"说到试试，我就想到了孙悟空大闹龙宫，试试就把如意金箍棒取走了，所以，开花吧！我的今年下半年","13/1/2019 13:54:00"
"六小龄童死了吗","13/1/2019 13:56:00"
"二师兄地位低，猪戏上不了牌面。","13/1/2019 13:56:00"
"中国有六小龄童是我们的骄傲
美国就没有德艺双馨的艺术家
合着我们热爱的文化都忘记了
拍着张绍忠唐国强之人的马屁
文化传播者有你们我深感痛心
体会到六小龄童老师内心心酸
两种复杂的情感在我心里融合
开始渐渐明白老师的良苦用心
花朵是需要每个人辛勤灌溉的 https://imgsa.baidu.com/forum/w%3D580/sign=a4a7ec15815494ee87220f111df4e0e1/8631da4b20a446235e8ec8c89522720e0df3d7ed.jpg","13/1/2019 13:57:00"
"说到六学吧主，以前和哪个节目请我，还说要找些其他的六学家，我根本不想和他们站一起，现在你说你六学学的好，那行上台咱俩比试比试，就比六学经典，敢吗？","13/1/2019 14:00:00"
"便携式小朋友＋日常问我孙悟空有几个女妖的朋友＋战术反问观众好笑吗？＋眼泪在肚子里流。(六学经典语录)
便携式华侨+日常说中国不缺可歌可泣的爱情故事，望给西游记留一片爱情净土+面目感叹(六学经典语录)
便携式话筒+孙悟空叫白骨精“晶晶”，白骨精叫孙悟空“空空”＋人妖不分+是非颠倒(六学经典语录)","13/1/2019 14:09:00"
"今年的六学资格考试，我看我是没戏了。好久都没复习了","13/1/2019 14:11:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=cfb779fb96504fc2a25fb00dd5dce7f0/42ff1f12632762d0179a514cadec08fa503dc6b7.jpg","13/1/2019 14:17:00"
"最边上的那个阿姨是孙悟空叔叔的第几个女妖朋友啊？","13/1/2019 14:33:00"
"孙悟空怎么能当玉帝呢？神妖不分，三界颠倒。","13/1/2019 14:36:00"
"没有 他的名字是某某莱","13/1/2019 14:50:00"
"章金莱只是压在了六学大山下
 https://imgsa.baidu.com/forum/w%3D580/sign=f6be6f74dda20cf44690fed746084b0c/6cc5b27e9e2f07088704c2f3e424b899a801f2d2.jpg","13/1/2019 15:43:00"
"火热出炉的六图
 https://imgsa.baidu.com/forum/w%3D580/sign=58ef1ddc4c34970a47731027a5cbd1c0/ddc04038b6003af3cabb0993382ac65c1138b6d2.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=59b47e9202b30f24359aec0bf894d192/9dd532eece1b9d16dfc74f92fedeb48f8d5464d2.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=584d9605aaefce1bea2bc8c29f50f3e8/ba2eb39659ee3d6d9d5952384e166d224e4adeb8.jpg","13/1/2019 15:52:00"
"马德华新书发布会 六露个脸就走了 其他演员坚持到最后 或许是六临时有事吧 还是怕采访他？","13/1/2019 15:53:00"
"因为他等了很久终于才到猪年了，正打算搞一票大的。没想到六学先火了。[滑稽]","14/1/2019 00:23:00"
"又成立了个六学吧","14/1/2019 08:28:00"
"1.1万粉丝。有咱们六学吧厉害么","14/1/2019 08:29:00"
"猪八戒，八学","14/1/2019 08:29:00"
"八戒，马德华我看还算憨厚，憨憨呼呼的","14/1/2019 08:30:00"
"说猪八戒，不能让猪站起来演，这话不为过，还算合理","14/1/2019 08:30:00"
"末法时期？膜法时期？坚决拥护共产党所领导的组织政权，你佛法算什么！ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","14/1/2019 09:40:00"
"中国30多年最具影响力电视演员
美猴王的扮演者六小龄童老先生
合计36年如传奇一般的演艺生涯
拍戏这么久现在也被年轻人抹黑
文化人说话都注意点吧!
体谅一下六老师不行吗?
两次三次就已经够了吧?
开始到现在都黑个不停!
花时间黑人难道有意思? https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","14/1/2019 09:46:00"
"马德华是回民。。。。成天说自己猪演得好不清真啊","14/1/2019 13:35:00"
"哈哈😄","14/1/2019 22:37:00"
"这吧居然有几个月了，才这么点关注六学吧都一万二了","14/1/2019 22:59:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=382cc1efdc09b3deebbfe460fcbe6cd3/6c577ef91a4c510fb79b849d6d59252dd52aa5eb.jpg","15/1/2019 00:07:00"
"不都是没吧主","15/1/2019 00:09:00"
"感觉是个有点名气的就要出个自传","15/1/2019 00:11:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=7b35cf6c23dda3cc0be4b82831e83905/538a3c004c086e062d9669b80f087bf40ad1cb18.jpg","15/1/2019 07:54:00"
"这问题绝壁是他自己的编的","15/1/2019 10:08:00"
"改编不是乱编，戏说不是胡说，两开花，两开笑","15/1/2019 18:15:00"
"章老师知道吗？ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 
 https://imgsa.baidu.com/forum/w%3D580/sign=bf2d54d5c5fcc3ceb4c0c93ba244d6b7/b29127b6d0a20cf4c99026287b094b36adaf99df.jpg","15/1/2019 23:51:00"
"好像不知道吧~ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","16/1/2019 00:44:00"
"所以孙悟空和白骨精那个是人那个是妖","16/1/2019 00:48:00"
"黑归黑 娱乐归娱乐 但是六老师的开机电影我还是要去看的 有大老知道上映时间吗
 https://imgsa.baidu.com/forum/w%3D580/sign=d721e7277bc6a7efb926a82ecdfbafe9/e3e9c43c269759ee0d5d2233bffb43166c22dfca.jpg","16/1/2019 08:16:00"
