"content","time"
"好吧，跟楼主的路线最后还是有区别的，我的这条路只是在手机里跟小木曽发短信最后决定要去滑雪然后就播放OP了，没有去滑雪也没有在车里的场景出现[不高兴]
 https://imgsa.baidu.com/forum/w%3D580/sign=56ca95e693504fc2a25fb00dd5dfe7f0/e8b685af2edda3cc053da1ce09e93901233f9287.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=57a56dea9f0a304e5222a0f2e1caa7c3/105eb582d158ccbfc63bacd411d8bc3eb33541dd.jpg https://imgsa.baidu.com/forum/w%3D580/sign=3b142109992397ddd679980c6983b216/158013f33a87e9506b06eb8218385343faf2b44f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=ea8ebbd4384e251fe2f7e4f09784c9c2/3f02f858ccbf6c812bb03506b43eb13531fa40dd.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=0ea4840df51f4134e0370576151d95c1/31d8f809b3de9c8279e2e0616481800a1bd843dd.jpg 到头来北原春希还是把自己跟千晶的事情给描写的活灵活现在信上然后给小木曽寄过去","19/10/2016 23:53:00"
"小木曽的短信还是一如既往的恶心啊，整篇都在夸北原，连出轨的信都能拿“漂亮的文字”来夸、文字夸完夸“条理分明”“简单易懂”、夸完这些之后还夸对方认真思考、之后就又是必然的场景了，把北原出轨的错给揽到自己身上，这种争抢责任的方式正好又给北原施加压力跟罪恶感、然后又把自己看完之后多么的难受的心情讲出来但却不怪罪北原，这种方法绝对会更加的加重北原自身的良心谴责、最后说出先等等，等我整理情绪再告诉你结论，丫的，等你整理好情绪之后你还会怪他才见鬼呢，别人遇出轨都是恨不得当场杀死对方，有谁是整理好自己的内心再去秋后算账的？这也不是秋后算账的口气啊，结果也就只是给北原借口继续逃避而已，这样诱导对方继续逃避也真是够了[冷] https://imgsa.baidu.com/forum/w%3D580/sign=eda9e37c04f431adbcd243317b37ac0f/f0c3d2f2b2119313ef60f95e6d380cd790238db9.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e91eb8d4384e251fe2f7e4f09787c9c2/3f02f858ccbf6c8128203606b43eb13532fa404d.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e12255150246f21fc9345e5bc6266b31/9eed7cfbb2fb43165bca619428a446230bf7d383.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=268a89c0a0d3fd1f3609a232004f25ce/f5cebb58d109b3de3883fe86c4bf6c81810a4ca4.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=32aedcc1b6096b6381195e583c318733/117b6a166d224f4a184c68fd01f790529a22d183.jpg 整篇短信全是废话，没有任何有用的东西，唯一的主题“去不去滑雪”还故意放在最后以PS的方式来写，这就不可能再去秋后算账了，这种关系真是令人越看越恶心","20/10/2016 00:05:00"
"真•白学家，好多字","20/10/2016 00:19:00"
"2.跟她在一起很高兴
2.给她发短信
2.接受
1.送她回去
2.把她叫起来
1.送她回去
1.这不是那么简单的事情
1.知道了，就今天好了
1.再稍微说一会话吧
2.可以才怪
2.我现在就去你那边
2.不需要
2.难道说那家伙...
1.给千晶打电话
最后的结局连滑雪剧情都没有，只是在短信上跟小木曽决定要去滑雪而已[不高兴]，前面千晶那么久都白睡了，千晶可是在网上还买了情趣内衣回来啊，就这么的白白浪费掉了 https://imgsa.baidu.com/forum/w%3D580/sign=8e6053bdfe246b607b0eb27cdbf91a35/cea2664a20a44623399ea88c9022720e0df3d70c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=5a0acefa63600c33f079dec02a4d5134/ecca09a4462309f7a13ba0fc7a0e0cf3d6cad60c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=c44d53be043387449cc52f74610ed937/83246f2309f79052aa4b4ad004f3d7ca7acbd50c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=580934ed8f44ebf86d716437e9f8d736/e5a320f7905298224167342ddfca7bcb0b46d40c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=385abf9ae3f81a4c2632ecc1e72b6029/aa77b9529822720e389aef1473cb0a46f31fab0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=b22dd326124c510faec4e21250582528/33d2b122720e0cf3e2a343150246f21fbf09aa0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=dd912292590fd9f9a0175561152cd42b/3ba25b0e0cf3d7ca4da23298fa1fbe096a63a90c.jpg https://imgsa.baidu.com/forum/w%3D580/sign=2d2569d1d1f9d72a17641015e42b282a/d18e25f3d7ca7bcb3d2fcac1b6096b63f724a80c.jpg https://imgsa.baidu.com/forum/w%3D580/sign=6966e127df2a60595210e1121835342d/af73feca7bcb0a46ca7686d76363f6246a60af0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e090eff46859252da3171d0c049a032c/744a52cb0a46f21f876053bdfe246b600d33ae0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=ed4358872d2dd42a5f0901a3333a5b2f/d84b2346f21fbe09510acefa63600c338644ad0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=5b301df3dc2a283443a636036bb4c92e/a9c6db1fbe096b63cd4d53be04338744eaf8ac0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=1944ecf42034349b74066e8df9eb1521/519f97096b63f624570934ed8f44ebf81b4ca30c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e94310ea3c9b033b2c88fcd225cf3620/1d894263f6246b60315abf9ae3f81a4c500fa20c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=165d0c450b3b5bb5bed720f606d2d523/c8e3df246b600c33b92dd326124c510fd8f9a10c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=0bf23be553b5c9ea62f303ebe538b622/55a442600c338744d4912292590fd9f9d62aa00c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=4352636bc1ea15ce41eee00186013a25/c8e025338744ebf85a2569d1d1f9d72a6159a70c.jpg 千晶模仿冬马的声音以及说话方式，从下面这一张开始
 https://imgsa.baidu.com/forum/w%3D580/sign=1adcf1341dce36d3a20483380af23a24/afb3ae44ebf81a4c1066e127df2a6059242da60c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=8b832d103ed3d539c13d0fcb0a86e927/24c4c2f81a4c510f9b90eff46859252dd52aa50c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=56a70e0ddd39b6004dce0fbfd9513526/4878334c510fd9f9944358872d2dd42a2934a40c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=72baede7be003af34dbadc68052bc619/b9cc780fd9f9d72a24301df3dc2a2834359bbb0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=90508ede32f33a879e6d0012f65d1018/f28ff0f9d72a60596044ecf42034349b023bba0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=f069022d3287e9504217f3642039531b/7a79fe2a6059252d924310ea3c9b033b5ab5b90c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=7d9a0259e150352ab16125006342fb1a/74aa4959252dd42a6f5d0c450b3b5bb5c8eab80c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=72eed18e3d2ac65c6705667bcbf3b21d/c3d90c2dd42a28347cf23be553b5c9ea14cebf0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a0390df4ce5c1038247ececa8210931c/86adfd2a2834349b4a52636bc1ea15ce37d3be0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=7f43fe82183853438ccf8729a312b01f/77aa0134349b033b11dcf1341dce36d3d439bd0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=8d3528e65b43fbf2c52ca62b807fca1e/8bb41d9b033b5bb582832d103ed3d539b700bc0c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=5c516b9df3f2b211e42e8546fa816511/971b2a3b5bb5c9ea59a70e0ddd39b6003bf3b30c.jpg","20/10/2016 00:22:00"
"在cc的背景下（这是前提），我更喜欢千晶，没看攻略直接进了千晶ne，随后通了千晶te。作为除冬马和雪菜外，第三个拥有te的女主。千晶无疑成为，春希走出困境，最完美的结局之一。","20/10/2016 00:34:00"
"什么游戏，能不能发给我","20/10/2016 20:58:00"
"前言撤回，别人说我进的是千晶NE线","22/10/2016 15:11:00"
"2.和她在一起总觉得很舒服

1.给她打电话

2.接受

1.送她回去

2.把她叫起来

1.送她回去

1.这不是那么简单的事情

1.再稍微说一会话吧

2.可以才怪

1.你果然还是来这里吧

1.那么，就要一本吧
3.那种事情，怎么能够去考虑

1.去打工

这是楼主的选择，因为我想知道滑雪剧情怎么走所以就把楼主的选择全部找出来了，等我玩完小春线我会去看看滑雪线的","22/10/2016 22:11:00"
"很辣？很烫？辣和烫当在一起会让人联想到那个.......难道北原请小春去吃麻辣烫了？六块钱一份的麻辣烫？ https://imgsa.baidu.com/forum/w%3D580/sign=61f7299483d4b31cf03c94b3b7d7276f/290290014a90f6035897ae903112b31bb151ed46.jpg","25/10/2016 21:13:00"
"挺好 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","26/10/2016 06:36:00"
"谁是小三谁是碧池 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon1.png","26/10/2016 15:27:00"
"这个原创太过分。。。
 https://imgsa.baidu.com/forum/w%3D580/sign=44180d396ad9f2d3201124e799ee8a53/84ffb72f0708283820dceeccb099a9014e08f191.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=55d71a7d027b02080cc93fe952dbf25f/109cae01a18b87d61cae99c70f0828381d30fdfe.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=2cc075634f10b912bfc1f6f6f3fffcb5/364af8c8a786c9179eef60e1c13d70cf39c757fe.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=c8363139272eb938ec6d7afae56085fe/686f5f094b36acafb20ca42474d98d1003e99cfe.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=23859306f81f3a295ac8d5c6a927bce3/76e2ac35e5dde7113f3e712eafefce1b9f1661fe.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e72b98d5f0dcd100cd9cf829428947be/5e9f6834970a304ef9f39222d9c8a786cb175c91.jpg","26/10/2016 15:29:00"
"[鄙视]","29/10/2016 13:17:00"
"这张图怎么看都是在接吻嘛，结果这两人就变成了互舔伤口的存在了，无聊的关系[睡觉] https://imgsa.baidu.com/forum/w%3D580/sign=03514336befd5266a72b3c1c9b199799/5f83bb45d688d43f050ede2f751ed21b0cf43bcc.jpg","29/10/2016 13:18:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=f3e63dc6dc0735fa91f04eb1ae530f9f/de9efb1b0ef41bd5f590772959da81cb3bdb3da8.jpg 小春哟，你不知道从北原认识小木曽开始他们以这种“照本宣科”说了一堆毫无意义的对话发了无数封无聊透顶的短信，你更不会知道我被他们那种恶心倒令人想吐的短信害的胃疼了多久，你居然指望这种生物了解“有趣”的意思？他们这种生物要是知道有趣的意思的话我就不会这么难受了
 https://imgsa.baidu.com/forum/w%3D580/sign=f81a8d7a51ee3d6d22c687c373176d41/a9514bd9f2d3572cb8f802018213632763d0c352.jpg 你的这句“死心眼”的评价可以评论那两人了","29/10/2016 16:04:00"
"我翻开历史一查，这历史没有年代，歪歪斜斜的每页上都写着“冬三雪碧”几个字，我横竖睡不着，仔细看了半夜，才从字缝里看出字来，满本都写着两个字是“白学”
 https://imgsa.baidu.com/forum/w%3D580/sign=39d77b80d5c451daf6f60ce386fc52a5/1a92e1fcc3cec3fdde0144abde88d43f869427b5.jpg","30/10/2016 10:03:00"
"这是历史的选择","30/10/2016 15:37:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=f95f3229afefce1bea2bc8c29f53f3e8/82bf910e7bec54e75f616bc1b1389b504dc26ae4.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=1c76e300c61b9d168ac79a69c3dcb4eb/1b8e52ec54e736d1459efdd793504fc2d76269e4.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=cc5f8af49516fdfad86cc6e6848d8cea/d86c7de736d12f2ed288dfbf47c2d562873568e4.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a2abd9f9f5faaf5184e381b7bc5694ed/f7671fd12f2eb938f7e00b2ddd628535e7dd6fe4.jpg 尼玛，这也太狠了，不仅高中三年的学生全部联系到，甚至连外校的都联系了，就算后面那些属于“看热闹不嫌事大”以及报复小春更改网球部的规矩而联系外校的学生的做法虽然过分但还算打在正常范围内的擦边球，但这个故意联系全校所有学生就无论如何也说不过去了，到底是谁联系的？早百合跟亚子那两个女生看着不是会做这种事情的人，那么剩下的人选也就只有一个了吧...........
 https://imgsa.baidu.com/forum/w%3D580/sign=f0a6b915a751f3dec3b2b96ca4ecf0ec/9551062eb9389b502272918d8d35e5dde5116ee4.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=934aebbefbdeb48ffb69a1d6c01d3aef/8cae90389b504fc2bbd2c1daeddde71192ef6de4.jpg","30/10/2016 16:43:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=8363f060845494ee87220f111df7e0e1/38d066c2d56285359560a3fe98ef76c6a5ef63e9.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=c532c8bb9ceef01f4d1418cdd0fc99e0/ec42fc628535e5dd96acd4007ec6a7efcc1b62e9.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=fee9d001f81f3a295ac8d5c6a927bce3/76e2ac35e5dde711e2523229afefce1b9f1661e9.jpg 尼玛，喜欢动漫的人基本对日本人没那么排斥了，或许是因为动漫主角的做法的关系，至于部分脑残就没办法了，至少我本身是没那么排斥的，但这几个路人甲乙丙的对话完全刷新了我的三观，好吧，日本人就是下流、下贱与无耻的存在，至少跟这种路人甲乙丙一样的人都是这样","30/10/2016 16:44:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=b95edbbe07b30f24359aec0bf897d192/7e4478da81cb39db742a1789d8160924a9183083.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=5d864a5c072442a7ae0efdade141ad95/f25aa8cb39dbb6fd91b195f90124ab18952b3783.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=cb644acb4aa7d933bfa8e47b9d49d194/224b10dbb6fd526614c14ccba318972bd6073683.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=caf30748d133c895a67e9873e1117397/9a5b9ffd5266d016ccf3eef79f2bd40737fa3583.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=84709cdcc095d143da76e42b43f28296/157d7b66d01609246dcfd2c4dc0735fae4cd3483.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=1ee48d7ad943ad4ba62e46c8b2005a89/f1e6f9160924ab1850fc91e83dfae6cd79890b83.jpg 的确，这不是幸运，反而是不幸的开始，这时候高中的小鬼们连外校都联系上了，而且这些高中小鬼大部分都是升上峰城大学，真上了大学估计就是大学四年级的学生全部都会收到那封邮件的，现在的小春有可能被逼迫到无法上学，会这么做的嫌疑人只有一个，就是失田，毕竟她之前就是这样对早百合跟亚子说过了，她又躲在家里不出门，那么低年级会收到“邮件”就说的过去了，这家伙的嫌疑非常巨大，无论怎么看这对小春来说都是灾难，这个男学生1完全看不出问题的严重性啊。

真要说幸运的话我觉 得最幸运的应该是小木曽才对，如果在高中（序章）时期小木曽的对手不是冬马而是失田，那么面对全校的欺压的就是她了，那时候她比小春更出名，然而她没有遇上这种事情，冬马只是被逼逃出国而已，其他的学生只是嫉妒北原左拥右抱而已，武也等人了解的也不多，可以说小木曽做的那些事情完全没有任何一个外人知道，事情的真相只有当事人的三个人知道而已，而小春就不幸多了，不仅交友不慎还顶上了应该是小木曽雪菜应该享有的荣耀，小木曽雪菜这是何等的幸运啊","30/10/2016 16:47:00"
"更啊","30/10/2016 17:00:00"
"好湿","31/10/2016 09:04:00"
"emt","31/10/2016 21:31:00"
"我即使是死了，被钉在棺材板子上了，也要用腐朽的声音呐喊：雪菜碧池，我操你妈，还有，冬马是我的 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","1/11/2016 15:36:00"
"熟练","3/11/2016 11:03:00"
"发现又到了白色相簿的季节了
 https://imgsa.baidu.com/forum/w%3D580/sign=a636e674b1014a90813e46b599763971/08e42a4f78f0f73617e215c70255b319eac4135c.jpg","4/11/2016 06:07:00"
"莱","4/11/2016 08:55:00"
"冷了啊！A，洗洗睡吧！","4/11/2016 15:10:00"
"好骚的A","4/11/2016 15:11:00"
"此","6/11/2016 00:57:00"
"绝","6/11/2016 00:58:00"
"境","6/11/2016 00:59:00"
"哈哈[呵呵]","8/11/2016 10:08:00"
,"9/11/2016 13:57:00"
,"9/11/2016 16:03:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon28.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon28.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon28.png","10/11/2016 09:01:00"
"拉姆党的我看到38楼感觉好喜感 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","11/11/2016 06:21:00"
"为了使跟多的人成为我们的同志，前来学习","11/11/2016 14:05:00"
"刚进吧准备发贴一样的贴……还是吧主稳","12/11/2016 01:24:00"
"求问第一张镇楼图是cg里的吗[疑问]","15/11/2016 12:57:00"
"呐。。。。自己看
 https://imgsa.baidu.com/forum/w%3D580/sign=9e20fb31b83533faf5b6932698d2fdca/689360540923dd54d1b6d557d809b3de9d82484c.jpg","20/11/2016 00:44:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","20/11/2016 23:49:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon72.png 明明什么都是我先来的","21/11/2016 00:00:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","22/11/2016 08:35:00"
"这图不是我的吗，我超市里照的","22/11/2016 23:25:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon48.png","23/11/2016 14:00:00"
"白学家已经深入组织内部。
 https://imgsa.baidu.com/forum/w%3D580/sign=229bf81c67061d957d4637304bf50a5d/8df3a2d4b31c87012a1133c22e7f9e2f0608fff4.jpg","23/11/2016 16:18:00"
"打死白学家","23/11/2016 22:14:00"
"LS+1","23/11/2016 22:15:00"
"p的吧","24/11/2016 08:43:00"
"真的2333 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","24/11/2016 23:30:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=bf8d9e1645086e066aa83f4332087b5a/e96d07738bd4b31c8015969c8ed6277f9e2ff868.jpg","25/11/2016 01:23:00"
"又到了白色相簿的季节 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","25/11/2016 12:49:00"
"学校后面的
 https://imgsa.baidu.com/forum/w%3D580/sign=a3fc4413bade9c82a665f9875c8080d2/8e75c9fe9925bc316dc4a1b257df8db1ca1370fb.jpg","26/11/2016 23:14:00"
"店主没文化，应该是冬马","29/11/2016 12:04:00"
"naive","30/11/2016 00:10:00"
"@中国气象爱好者","1/12/2016 23:35:00"
"随手打开个软件都是白学家
你为什么这么熟练啊！
 https://imgsa.baidu.com/forum/w%3D580/sign=1fa38afeba1c8701d6b6b2ee177e9e6e/1a816390f603738d98a73838ba1bb051f919ecbf.jpg","5/12/2016 15:52:00"
"雪菜","5/12/2016 22:39:00"
"我也要用我这腐朽的声带喊出","6/12/2016 09:50:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 三叶小三，美纪碧池！
 https://imgsa.baidu.com/forum/w%3D580/sign=2a07cf0a6bd0f703e6b295d438fa5148/0a8165086e061d95aa6fae2572f40ad162d9ca07.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=48d9c04d053387449cc52f74610ed937/83246f2309f7905226dfd92305f3d7ca7acbd568.jpg","7/12/2016 17:22:00"
"楼上 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","7/12/2016 23:00:00"
"品红学家在此","8/12/2016 09:21:00"
"特级白膜导士的小号嗅到了大新闻的味道 https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png","13/12/2016 20:49:00"
"这个店主。。。naive！ https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png","14/12/2016 20:28:00"
"留名","20/12/2016 12:59:00"
"LZ一看就没谈过恋爱（笑）","24/12/2016 17:05:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 给你们唱首歌吧
Single dog, single dog, single all the way.All what fun is it to burn the couples all the way hey!Single dog, single dog, single all the way.All what fun is it to burn the couples all the way.Dashing through the fire,with left hand holding fuel , right hand holding torch, laughing all the way.See them burn in pain, see them broken up.Couples are brothers and sisters in the end.Oh! Single dog, single dog, single all the way.All what fun is it to burn the couples all the way.hey!Single dog,single dog, single all the way.All what fun is it to burn the couples all the way!","24/12/2016 18:11:00"
"[怒]","25/12/2016 01:21:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","25/12/2016 02:02:00"
"不","25/12/2016 12:02:00"
"我最讨厌叛徒了，所以我讨厌你，更讨厌这样的自己。","25/12/2016 23:13:00"
"我居然唱出来了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon72.png","27/12/2016 15:03:00"
"好听","27/12/2016 19:12:00"
"又到了呢白色相簿的季节","27/12/2016 19:14:00"
"蕾姆小三党 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon1.png 扫蕾联盟赛高","28/12/2016 02:25:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon6.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon6.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon6.png","29/12/2016 13:56:00"
"过气吧主","29/12/2016 21:29:00"
"[阴险]","31/12/2016 01:15:00"
"复","31/12/2016 02:51:00"
"你們有人想要雪菜冬馬合唱嗎
快來http://www.bilibili.com/video/av7777601/","31/12/2016 13:48:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=cdf0c7b48313632715edc23ba18fa056/4aa49199a9014c08b22973cd037b02087af4f4cd.jpg","31/12/2016 23:28:00"
"天下谁人不白学","1/1/2017 01:48:00"
"进入白学现场 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","2/1/2017 14:02:00"
"字幕魔穗无误[阴险]","2/1/2017 16:58:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","3/1/2017 01:42:00"
"[阴险]","5/1/2017 12:55:00"
"[滑稽]黑长直","5/1/2017 13:28:00"
"分享追寻风之雅的歌单《又到了白色相簿的季节》http://music.163.com/playlist/510956793/99189358?userid=99189358 (@网易云音乐)","7/1/2017 16:36:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=12c5c642b199a9013b355b3e2d940a58/95faf3b44aed2e7386219c7a8e01a18b86d6fa18.jpg","8/1/2017 16:50:00"
"支持楼主论调","10/1/2017 02:28:00"
"求推荐，是漫画","10/1/2017 09:31:00"
"风夏","12/1/2017 00:46:00"
"就是一首届かない恋送给在座的群主和管理员的表情","13/1/2017 19:26:00"
"什么动漫","13/1/2017 23:40:00"
"什么鬼。白学跟r3有什么关系","14/1/2017 03:04:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=3404e8bcae86c91708035231f93c70c6/238a30d8bc3eb1359234bbffaf1ea8d3fc1f4407.jpg","18/1/2017 02:28:00"
"粗 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","19/1/2017 21:58:00"
"艾米党打卡","21/1/2017 20:50:00"
"这都能白 https://imgsa.baidu.com/forum/w%3D580/sign=d15eb7ca062442a7ae0efdade143ad95/f25aa8cb39dbb6fd1d69686f0024ab18962b37cd.jpg","21/1/2017 21:01:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=0a1a29cd43ed2e73fce98624b700a16d/6c7c37178a82b90176f0057a7a8da9773812ef9f.jpg","22/1/2017 00:38:00"
"阉","22/1/2017 04:02:00"
"这书更新很慢，所以求同类小说最好是起点的，万分感谢！","22/1/2017 22:48:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","23/1/2017 12:15:00"
"楼主人才 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","23/1/2017 12:16:00"
"碎 你们怎么这么熟练啊 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","23/1/2017 12:19:00"
"冬马是什么样的","24/1/2017 00:53:00"
"冬马小三","24/1/2017 11:04:00"
"那你换个男的吧","24/1/2017 13:40:00"
"冬三雪碧，建议lz放弃","24/1/2017 21:26:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=3fdc2a461630e924cfa49c397c096e66/5b99af18367adab472392c0d82d4b31c8601e417.jpg","24/1/2017 22:57:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 去玩玩游戏就知道了啊","25/1/2017 01:46:00"
"表示看的一脸懵逼","25/1/2017 09:51:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=c67b4df6dd3f8794d3ff4826e21a0ead/9847b63df8dcd100ee9f566f7b8b4710b8122ff9.jpg","25/1/2017 10:05:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=bc28c38253afa40f3cc6ced59b65038c/77871cfae6cd7b8951894e33062442a7d8330e1d.jpg","26/1/2017 12:57:00"
